Electronic Nose Data Export
Sample Name,final30-percobaan1-sedapmalam
Sample Type,Bunga Sedap Malam
Export Date,2025-12-11T10:53:52.480802
Mode,Auto FSM
Number of Points,7234

Time (s),GM-NO2 (Nitrogen Dioxide),GM-C2H5OH (Ethanol),GM-VOC (Volatile Org),GM-CO (Carbon Monoxide),MiCS-CO (Approximation),MiCS-Ethanol (Approximation),MiCS-VOC (Approximation)
329.000,0.82,0.77,0.09,0.04,2.57,1.69,0.73
329.250,0.82,0.77,0.09,0.04,2.57,1.69,0.73
329.500,0.82,0.77,0.09,0.04,2.57,1.69,0.73
329.750,0.82,0.77,0.09,0.04,2.57,1.69,0.73
330.000,0.82,0.77,0.09,0.04,2.57,1.69,0.73
330.250,0.82,0.77,0.09,0.04,2.57,1.69,0.73
330.500,0.82,0.77,0.09,0.04,2.57,1.69,0.73
330.750,0.82,0.77,0.09,0.04,2.57,1.69,0.73
331.000,0.82,0.77,0.09,0.04,2.58,1.70,0.74
331.250,0.82,0.77,0.09,0.04,2.57,1.69,0.73
331.500,0.82,0.77,0.09,0.04,2.57,1.69,0.73
331.750,0.82,0.77,0.09,0.04,2.57,1.69,0.73
332.000,0.82,0.77,0.09,0.04,2.57,1.69,0.73
332.250,0.82,0.77,0.09,0.04,2.57,1.69,0.73
332.500,0.82,0.77,0.09,0.04,2.57,1.69,0.73
332.750,0.82,0.77,0.09,0.04,2.57,1.69,0.73
333.000,0.82,0.77,0.09,0.04,2.57,1.69,0.73
333.250,0.82,0.77,0.09,0.04,2.57,1.69,0.73
333.500,0.82,0.77,0.09,0.04,2.57,1.69,0.73
333.750,0.82,0.77,0.09,0.04,2.57,1.69,0.73
334.000,0.82,0.77,0.09,0.04,2.57,1.69,0.73
334.250,0.82,0.77,0.09,0.04,2.57,1.69,0.73
334.500,0.82,0.77,0.09,0.04,2.57,1.69,0.73
334.750,0.82,0.77,0.09,0.04,2.57,1.69,0.73
335.000,0.82,0.77,0.09,0.04,2.57,1.69,0.73
335.250,0.82,0.77,0.09,0.04,2.57,1.69,0.73
335.500,0.82,0.77,0.09,0.04,2.57,1.69,0.73
335.750,0.82,0.77,0.09,0.04,2.58,1.70,0.74
336.000,0.82,0.76,0.09,0.04,2.57,1.69,0.73
336.250,0.82,0.77,0.09,0.04,2.57,1.69,0.73
336.500,0.82,0.77,0.09,0.04,2.57,1.69,0.73
336.750,0.82,0.77,0.09,0.04,2.58,1.70,0.74
337.000,0.82,0.77,0.09,0.04,2.57,1.69,0.73
337.250,0.82,0.77,0.09,0.04,2.57,1.69,0.73
337.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
337.750,0.82,0.77,0.09,0.04,2.57,1.69,0.73
338.000,0.82,0.77,0.09,0.04,2.57,1.69,0.73
338.250,0.82,0.76,0.09,0.04,2.58,1.70,0.74
338.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
338.750,0.82,0.77,0.09,0.04,2.57,1.69,0.73
339.000,0.82,0.77,0.09,0.04,2.57,1.69,0.73
339.250,0.82,0.77,0.09,0.04,2.57,1.69,0.73
339.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
339.750,0.82,0.77,0.09,0.04,2.57,1.69,0.73
340.000,0.82,0.77,0.09,0.04,2.58,1.70,0.74
340.250,0.82,0.76,0.09,0.04,2.57,1.69,0.73
340.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
340.750,0.82,0.76,0.09,0.04,2.57,1.69,0.73
341.000,0.82,0.77,0.09,0.04,2.57,1.69,0.73
341.250,0.82,0.76,0.09,0.04,2.57,1.69,0.73
341.500,0.82,0.77,0.09,0.04,2.57,1.69,0.73
341.750,0.82,0.77,0.09,0.04,2.57,1.69,0.73
342.000,0.82,0.76,0.09,0.04,2.57,1.69,0.73
342.250,0.82,0.76,0.09,0.04,2.57,1.69,0.73
342.500,0.82,0.77,0.09,0.04,2.57,1.69,0.73
342.750,0.82,0.76,0.09,0.04,2.57,1.69,0.73
343.000,0.82,0.76,0.09,0.04,2.57,1.69,0.73
343.250,0.82,0.76,0.09,0.04,2.57,1.69,0.73
343.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
343.750,0.82,0.76,0.09,0.04,2.58,1.70,0.74
344.000,0.82,0.77,0.09,0.04,2.57,1.69,0.73
344.250,0.82,0.76,0.09,0.04,2.57,1.69,0.73
344.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
344.750,0.82,0.76,0.09,0.04,2.57,1.69,0.73
345.000,0.82,0.76,0.09,0.04,2.58,1.70,0.74
345.250,0.82,0.76,0.09,0.04,2.57,1.69,0.73
345.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
345.750,0.82,0.76,0.09,0.04,2.57,1.69,0.73
346.000,0.82,0.76,0.09,0.04,2.57,1.69,0.73
346.250,0.82,0.76,0.09,0.04,2.58,1.70,0.74
346.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
346.750,0.82,0.76,0.09,0.04,2.57,1.69,0.73
347.000,0.82,0.76,0.09,0.04,2.57,1.69,0.73
347.250,0.82,0.76,0.09,0.04,2.57,1.69,0.73
347.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
347.750,0.82,0.76,0.09,0.04,2.57,1.69,0.73
348.000,0.82,0.76,0.09,0.04,2.57,1.69,0.73
348.250,0.82,0.76,0.09,0.04,2.57,1.69,0.73
348.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
348.750,0.82,0.76,0.09,0.04,2.57,1.69,0.73
349.000,0.82,0.76,0.09,0.04,2.57,1.69,0.73
349.250,0.82,0.76,0.09,0.04,2.57,1.69,0.73
349.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
349.750,0.82,0.76,0.09,0.04,2.57,1.69,0.73
350.000,0.82,0.76,0.09,0.04,2.57,1.69,0.73
350.250,0.82,0.76,0.09,0.04,2.57,1.69,0.73
350.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
350.750,0.82,0.76,0.09,0.04,2.57,1.69,0.73
351.000,0.82,0.76,0.09,0.04,2.57,1.69,0.73
351.250,0.82,0.76,0.09,0.04,2.57,1.69,0.73
351.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
351.750,0.82,0.76,0.09,0.04,2.57,1.69,0.73
352.000,0.82,0.76,0.09,0.04,2.57,1.69,0.73
352.250,0.82,0.76,0.09,0.04,2.57,1.69,0.73
352.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
352.750,0.82,0.76,0.09,0.04,2.57,1.69,0.73
353.000,0.82,0.76,0.09,0.04,2.57,1.69,0.73
353.250,0.82,0.76,0.09,0.04,2.57,1.69,0.73
353.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
353.750,0.82,0.76,0.09,0.04,2.57,1.69,0.73
354.000,0.82,0.76,0.09,0.04,2.57,1.69,0.73
354.250,0.82,0.76,0.09,0.04,2.57,1.69,0.73
354.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
354.750,0.82,0.76,0.09,0.04,2.57,1.69,0.73
355.000,0.82,0.76,0.09,0.04,2.58,1.70,0.74
355.250,0.82,0.76,0.09,0.04,2.57,1.69,0.73
355.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
355.750,0.82,0.76,0.09,0.04,2.57,1.69,0.73
356.000,0.82,0.76,0.09,0.04,2.57,1.69,0.73
356.250,0.82,0.76,0.09,0.04,2.57,1.69,0.73
356.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
356.750,0.82,0.76,0.09,0.04,2.57,1.69,0.73
357.000,0.82,0.76,0.09,0.04,2.57,1.69,0.73
357.250,0.82,0.76,0.09,0.04,2.57,1.69,0.73
357.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
357.750,0.82,0.76,0.09,0.04,2.57,1.69,0.73
358.000,0.82,0.76,0.09,0.04,2.57,1.69,0.73
358.250,0.82,0.76,0.09,0.04,2.57,1.69,0.73
358.500,0.82,0.76,0.09,0.04,2.58,1.70,0.74
358.750,0.82,0.76,0.09,0.04,2.57,1.69,0.73
359.000,0.82,0.76,0.09,0.04,2.57,1.69,0.73
359.250,0.82,0.76,0.09,0.04,2.57,1.69,0.73
359.500,0.82,0.76,0.09,0.04,2.58,1.70,0.74
359.750,0.82,0.76,0.09,0.04,2.57,1.69,0.73
360.000,0.82,0.76,0.09,0.04,2.58,1.70,0.74
360.250,0.82,0.76,0.09,0.04,2.57,1.69,0.73
360.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
360.750,0.82,0.76,0.09,0.04,2.57,1.69,0.73
361.000,0.82,0.76,0.09,0.04,2.57,1.69,0.73
361.250,0.82,0.76,0.09,0.04,2.57,1.69,0.73
361.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
361.750,0.82,0.76,0.09,0.04,2.58,1.70,0.74
362.000,0.82,0.76,0.09,0.04,2.58,1.70,0.74
362.250,0.82,0.76,0.09,0.04,2.57,1.69,0.73
362.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
362.750,0.82,0.76,0.09,0.04,2.57,1.69,0.73
363.000,0.82,0.76,0.09,0.04,2.57,1.69,0.73
363.250,0.82,0.76,0.09,0.04,2.58,1.70,0.74
363.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
363.750,0.82,0.76,0.09,0.04,2.57,1.69,0.73
364.000,0.82,0.76,0.09,0.04,2.57,1.69,0.73
364.250,0.82,0.76,0.09,0.04,2.57,1.69,0.73
364.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
364.750,0.82,0.76,0.09,0.04,2.57,1.69,0.73
365.000,0.82,0.76,0.09,0.04,2.57,1.69,0.73
365.250,0.82,0.76,0.09,0.04,2.57,1.69,0.73
365.500,0.82,0.76,0.09,0.04,2.58,1.70,0.74
365.750,0.82,0.76,0.09,0.04,2.57,1.69,0.73
366.000,0.82,0.76,0.09,0.04,2.57,1.69,0.73
366.250,0.82,0.76,0.09,0.04,2.57,1.69,0.73
366.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
366.750,0.82,0.76,0.09,0.04,2.58,1.70,0.74
367.000,0.82,0.76,0.09,0.04,2.57,1.69,0.73
367.250,0.82,0.76,0.09,0.04,2.57,1.69,0.73
367.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
367.750,0.82,0.76,0.09,0.04,2.57,1.69,0.73
368.000,0.82,0.76,0.09,0.04,2.57,1.69,0.73
368.250,0.82,0.76,0.09,0.04,2.57,1.69,0.73
368.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
368.750,0.82,0.76,0.09,0.04,2.57,1.69,0.73
369.000,0.82,0.76,0.09,0.04,2.58,1.70,0.74
369.250,0.82,0.76,0.09,0.04,2.57,1.69,0.73
369.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
369.750,0.82,0.76,0.09,0.04,2.57,1.69,0.73
370.000,0.82,0.76,0.09,0.04,2.58,1.70,0.74
370.250,0.82,0.76,0.09,0.04,2.58,1.70,0.74
370.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
370.750,0.82,0.76,0.09,0.04,2.58,1.70,0.74
371.000,0.82,0.76,0.09,0.04,2.57,1.69,0.73
371.250,0.82,0.76,0.09,0.04,2.57,1.69,0.73
371.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
371.750,0.82,0.76,0.09,0.04,2.57,1.69,0.73
372.000,0.82,0.76,0.09,0.04,2.57,1.69,0.73
372.250,0.82,0.76,0.09,0.04,2.58,1.70,0.74
372.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
372.750,0.82,0.76,0.09,0.04,2.57,1.69,0.73
373.000,0.82,0.76,0.09,0.04,2.57,1.69,0.73
373.250,0.82,0.76,0.09,0.04,2.58,1.70,0.74
373.500,0.82,0.76,0.09,0.04,2.57,1.69,0.73
373.750,0.82,0.76,0.09,0.04,2.58,1.70,0.74
374.000,0.82,0.76,0.09,0.04,2.58,1.70,0.74
374.250,0.83,0.77,0.09,0.04,2.58,1.70,0.74
374.500,0.82,0.76,0.09,0.04,2.58,1.70,0.74
374.750,0.82,0.77,0.09,0.04,2.57,1.69,0.73
375.000,0.83,0.77,0.09,0.04,2.58,1.70,0.74
375.250,0.82,0.77,0.09,0.04,2.57,1.69,0.73
375.500,0.83,0.77,0.09,0.04,2.58,1.70,0.74
375.750,0.83,0.77,0.09,0.04,2.58,1.70,0.74
376.000,0.83,0.77,0.09,0.04,2.58,1.70,0.74
376.250,0.83,0.77,0.09,0.04,2.58,1.70,0.74
376.500,0.83,0.77,0.09,0.04,2.58,1.70,0.74
376.750,0.83,0.77,0.09,0.04,2.58,1.70,0.74
377.000,0.83,0.77,0.09,0.04,2.58,1.70,0.74
377.250,0.83,0.77,0.09,0.04,2.58,1.70,0.74
377.500,0.83,0.77,0.09,0.04,2.58,1.70,0.74
377.750,0.83,0.77,0.09,0.04,2.58,1.70,0.74
378.000,0.83,0.77,0.09,0.04,2.58,1.70,0.74
378.250,0.83,0.77,0.09,0.04,2.58,1.70,0.74
378.500,0.83,0.77,0.09,0.04,2.58,1.70,0.74
378.750,0.83,0.77,0.09,0.04,2.57,1.69,0.73
379.000,0.83,0.77,0.09,0.04,2.57,1.69,0.73
379.250,0.83,0.77,0.09,0.04,2.58,1.70,0.74
379.500,0.83,0.77,0.09,0.04,2.57,1.69,0.73
379.750,0.83,0.77,0.09,0.04,2.58,1.70,0.74
380.000,0.83,0.77,0.09,0.04,2.58,1.70,0.74
380.250,0.83,0.77,0.09,0.04,2.58,1.70,0.74
380.500,0.83,0.77,0.10,0.04,2.58,1.70,0.74
380.750,0.83,0.77,0.09,0.05,2.58,1.70,0.74
381.000,0.83,0.77,0.09,0.04,2.58,1.70,0.74
381.250,0.83,0.77,0.10,0.05,2.58,1.70,0.74
381.500,0.83,0.77,0.10,0.05,2.58,1.70,0.74
381.750,0.83,0.77,0.10,0.05,2.57,1.69,0.73
382.000,0.83,0.77,0.10,0.05,2.57,1.69,0.73
382.250,0.83,0.77,0.10,0.05,2.58,1.70,0.74
382.500,0.83,0.77,0.10,0.05,2.58,1.70,0.74
382.750,0.83,0.77,0.10,0.05,2.58,1.70,0.74
383.000,0.83,0.77,0.10,0.05,2.57,1.69,0.73
383.250,0.83,0.77,0.10,0.05,2.58,1.70,0.74
383.500,0.83,0.77,0.10,0.05,2.58,1.70,0.74
383.750,0.83,0.77,0.10,0.05,2.58,1.70,0.74
384.000,0.83,0.77,0.10,0.05,2.58,1.70,0.74
384.250,0.83,0.77,0.10,0.05,2.57,1.69,0.73
384.500,0.83,0.77,0.10,0.05,2.57,1.69,0.73
384.750,0.83,0.77,0.10,0.05,2.58,1.70,0.74
385.000,0.83,0.77,0.10,0.05,2.58,1.70,0.74
385.250,0.83,0.77,0.10,0.05,2.58,1.70,0.74
385.500,0.83,0.77,0.10,0.05,2.58,1.70,0.74
385.750,0.83,0.77,0.10,0.05,2.58,1.70,0.74
386.000,0.83,0.77,0.10,0.05,2.58,1.70,0.74
386.250,0.83,0.77,0.10,0.05,2.57,1.69,0.73
386.500,0.83,0.77,0.10,0.05,2.58,1.70,0.74
386.750,0.83,0.77,0.10,0.05,2.57,1.69,0.73
387.000,0.83,0.77,0.10,0.05,2.58,1.70,0.74
387.250,0.83,0.78,0.10,0.05,2.58,1.70,0.74
387.500,0.83,0.78,0.10,0.05,2.58,1.70,0.74
387.750,0.83,0.78,0.10,0.05,2.58,1.70,0.74
388.000,0.83,0.78,0.10,0.05,2.58,1.70,0.74
388.250,0.83,0.78,0.10,0.05,2.58,1.70,0.74
388.500,0.83,0.78,0.10,0.05,2.58,1.70,0.74
388.750,0.83,0.78,0.10,0.05,2.58,1.70,0.74
389.000,0.83,0.78,0.10,0.05,2.58,1.70,0.74
389.250,0.83,0.78,0.10,0.05,2.58,1.70,0.74
389.500,0.84,0.78,0.10,0.05,2.58,1.70,0.74
389.750,0.83,0.78,0.10,0.05,2.58,1.70,0.74
390.000,0.84,0.78,0.10,0.05,2.58,1.70,0.74
390.250,0.84,0.78,0.10,0.05,2.58,1.70,0.74
390.500,0.83,0.78,0.10,0.05,2.58,1.70,0.74
390.750,0.84,0.78,0.10,0.05,2.58,1.70,0.74
391.000,0.84,0.78,0.10,0.05,2.58,1.70,0.74
391.250,0.83,0.78,0.10,0.05,2.58,1.70,0.74
391.500,0.84,0.78,0.10,0.05,2.58,1.70,0.74
391.750,0.84,0.78,0.10,0.05,2.58,1.70,0.74
392.000,0.84,0.78,0.10,0.05,2.58,1.70,0.74
392.250,0.83,0.78,0.10,0.05,2.58,1.70,0.74
392.500,0.84,0.78,0.10,0.05,2.58,1.70,0.74
392.750,0.83,0.78,0.10,0.05,2.58,1.70,0.74
393.000,0.84,0.78,0.10,0.05,2.57,1.69,0.73
393.250,0.84,0.78,0.10,0.05,2.58,1.70,0.74
393.500,0.84,0.78,0.10,0.05,2.58,1.70,0.74
393.750,0.84,0.78,0.10,0.05,2.58,1.70,0.74
394.000,0.83,0.78,0.10,0.05,2.57,1.69,0.73
394.250,0.84,0.78,0.10,0.05,2.58,1.70,0.74
394.500,0.84,0.78,0.10,0.05,2.58,1.70,0.74
394.750,0.84,0.78,0.10,0.05,2.58,1.70,0.74
395.000,0.84,0.78,0.10,0.05,2.58,1.70,0.74
395.250,0.83,0.78,0.10,0.05,2.58,1.70,0.74
395.500,0.84,0.78,0.10,0.05,2.58,1.70,0.74
395.750,0.84,0.78,0.10,0.05,2.58,1.70,0.74
396.000,0.84,0.78,0.10,0.05,2.58,1.70,0.74
396.250,0.84,0.78,0.10,0.05,2.58,1.70,0.74
396.500,0.84,0.78,0.10,0.05,2.58,1.70,0.74
396.750,0.84,0.78,0.10,0.05,2.58,1.70,0.74
397.000,0.84,0.78,0.10,0.05,2.58,1.70,0.74
397.250,0.84,0.78,0.10,0.05,2.58,1.70,0.74
397.500,0.84,0.78,0.10,0.05,2.58,1.70,0.74
397.750,0.84,0.78,0.10,0.05,2.57,1.69,0.73
398.000,0.84,0.78,0.10,0.05,2.58,1.70,0.74
398.250,0.84,0.78,0.10,0.05,2.58,1.70,0.74
398.500,0.84,0.78,0.10,0.05,2.58,1.70,0.74
398.750,0.84,0.78,0.10,0.05,2.58,1.70,0.74
399.000,0.84,0.78,0.10,0.05,2.58,1.70,0.74
399.250,0.84,0.78,0.10,0.05,2.58,1.70,0.74
399.500,0.84,0.78,0.10,0.05,2.58,1.70,0.74
399.750,0.84,0.78,0.10,0.05,2.58,1.70,0.74
400.000,0.84,0.78,0.10,0.05,2.58,1.70,0.74
400.250,0.84,0.78,0.10,0.05,2.58,1.70,0.74
400.500,0.84,0.78,0.10,0.05,2.58,1.70,0.74
400.750,0.84,0.78,0.10,0.05,2.58,1.70,0.74
401.000,0.84,0.78,0.10,0.05,2.58,1.70,0.74
401.250,0.84,0.78,0.11,0.05,2.58,1.70,0.74
401.500,0.84,0.78,0.10,0.05,2.58,1.70,0.74
401.750,0.84,0.78,0.10,0.05,2.58,1.70,0.74
402.000,0.84,0.78,0.10,0.05,2.58,1.70,0.74
402.250,0.84,0.78,0.10,0.05,2.58,1.70,0.74
402.500,0.84,0.78,0.10,0.05,2.58,1.70,0.74
402.750,0.84,0.78,0.10,0.05,2.58,1.70,0.74
403.000,0.84,0.78,0.10,0.05,2.58,1.70,0.74
403.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
403.500,0.84,0.78,0.11,0.05,2.58,1.70,0.74
403.750,0.84,0.78,0.11,0.05,2.58,1.70,0.74
404.000,0.84,0.78,0.11,0.05,2.58,1.70,0.74
404.250,0.84,0.78,0.11,0.05,2.58,1.70,0.74
404.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
404.750,0.84,0.79,0.11,0.05,2.58,1.70,0.74
405.000,0.84,0.79,0.11,0.05,2.58,1.70,0.74
405.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
405.500,0.84,0.78,0.11,0.05,2.58,1.70,0.74
405.750,0.84,0.78,0.11,0.05,2.58,1.70,0.74
406.000,0.84,0.79,0.11,0.05,2.58,1.70,0.74
406.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
406.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
406.750,0.84,0.79,0.11,0.05,2.58,1.70,0.74
407.000,0.84,0.79,0.11,0.05,2.58,1.70,0.74
407.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
407.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
407.750,0.84,0.79,0.11,0.05,2.58,1.70,0.74
408.000,0.84,0.79,0.11,0.05,2.58,1.70,0.74
408.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
408.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
408.750,0.84,0.79,0.11,0.05,2.58,1.70,0.74
409.000,0.84,0.79,0.11,0.05,2.58,1.70,0.74
409.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
409.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
409.750,0.84,0.79,0.11,0.05,2.58,1.70,0.74
410.000,0.84,0.79,0.11,0.05,2.58,1.70,0.74
410.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
410.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
410.750,0.84,0.79,0.11,0.05,2.58,1.70,0.74
411.000,0.84,0.79,0.11,0.05,2.58,1.70,0.74
411.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
411.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
411.750,0.84,0.79,0.11,0.05,2.58,1.70,0.74
412.000,0.84,0.79,0.11,0.05,2.58,1.70,0.74
412.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
412.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
412.750,0.84,0.79,0.11,0.05,2.58,1.70,0.74
413.000,0.84,0.79,0.11,0.05,2.58,1.70,0.74
413.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
413.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
413.750,0.84,0.79,0.11,0.05,2.58,1.70,0.74
414.000,0.84,0.79,0.11,0.05,2.57,1.69,0.73
414.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
414.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
414.750,0.84,0.79,0.11,0.05,2.58,1.70,0.74
415.000,0.84,0.79,0.11,0.05,2.58,1.70,0.74
415.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
415.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
415.750,0.84,0.79,0.11,0.05,2.58,1.70,0.74
416.000,0.84,0.79,0.11,0.05,2.58,1.70,0.74
416.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
416.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
416.750,0.84,0.79,0.11,0.05,2.58,1.70,0.74
417.000,0.84,0.79,0.11,0.05,2.58,1.70,0.74
417.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
417.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
417.750,0.84,0.79,0.11,0.05,2.58,1.70,0.74
418.000,0.84,0.79,0.11,0.05,2.58,1.70,0.74
418.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
418.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
418.750,0.84,0.79,0.11,0.05,2.58,1.70,0.74
419.000,0.84,0.79,0.11,0.05,2.58,1.70,0.74
419.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
419.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
419.750,0.84,0.79,0.11,0.05,2.58,1.70,0.74
420.000,0.84,0.79,0.11,0.05,2.58,1.70,0.74
420.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
420.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
420.750,0.84,0.79,0.11,0.05,2.58,1.70,0.74
421.000,0.84,0.79,0.11,0.05,2.58,1.70,0.74
421.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
421.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
421.750,0.84,0.79,0.11,0.05,2.58,1.70,0.74
422.000,0.84,0.79,0.11,0.05,2.58,1.70,0.74
422.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
422.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
422.750,0.84,0.79,0.11,0.05,2.58,1.70,0.74
423.000,0.84,0.79,0.11,0.05,2.58,1.70,0.74
423.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
423.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
423.750,0.84,0.79,0.11,0.05,2.58,1.70,0.74
424.000,0.84,0.79,0.11,0.05,2.58,1.70,0.74
424.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
424.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
424.750,0.84,0.79,0.11,0.05,2.58,1.70,0.74
425.000,0.84,0.79,0.11,0.05,2.58,1.70,0.74
425.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
425.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
425.750,0.84,0.79,0.11,0.05,2.58,1.70,0.74
426.000,0.84,0.79,0.11,0.05,2.58,1.70,0.74
426.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
426.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
426.750,0.84,0.79,0.11,0.05,2.58,1.70,0.74
427.000,0.84,0.79,0.11,0.05,2.58,1.70,0.74
427.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
427.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
427.750,0.84,0.79,0.11,0.05,2.58,1.70,0.74
428.000,0.84,0.79,0.11,0.05,2.58,1.70,0.74
428.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
428.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
428.750,0.84,0.79,0.11,0.05,2.58,1.70,0.74
429.000,0.84,0.79,0.11,0.05,2.58,1.70,0.74
429.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
429.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
429.750,0.84,0.79,0.11,0.05,2.58,1.70,0.74
430.000,0.84,0.79,0.11,0.05,2.58,1.70,0.74
430.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
430.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
430.750,0.84,0.79,0.11,0.05,2.58,1.70,0.74
431.000,0.84,0.79,0.11,0.05,2.58,1.70,0.74
431.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
431.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
431.750,0.84,0.79,0.11,0.06,2.58,1.70,0.74
432.000,0.84,0.79,0.11,0.06,2.58,1.70,0.74
432.250,0.84,0.79,0.11,0.06,2.58,1.70,0.74
432.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
432.750,0.84,0.79,0.11,0.05,2.58,1.70,0.74
433.000,0.84,0.79,0.11,0.05,2.58,1.70,0.74
433.250,0.84,0.79,0.11,0.06,2.58,1.70,0.74
433.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
433.750,0.84,0.79,0.11,0.06,2.58,1.70,0.74
434.000,0.84,0.79,0.11,0.06,2.58,1.70,0.74
434.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
434.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
434.750,0.84,0.79,0.11,0.05,2.58,1.70,0.74
435.000,0.84,0.79,0.11,0.05,2.58,1.70,0.74
435.250,0.84,0.79,0.11,0.05,2.58,1.70,0.74
435.500,0.84,0.79,0.11,0.05,2.58,1.70,0.74
435.750,0.84,0.79,0.11,0.06,2.58,1.70,0.74
436.000,0.84,0.79,0.11,0.06,2.58,1.70,0.74
436.250,0.84,0.79,0.11,0.06,2.58,1.70,0.74
436.500,0.84,0.79,0.11,0.06,2.58,1.70,0.74
