Electronic Nose Data Export
Sample Name,pengambilan2-percobaan1-melati
Sample Type,Bunga Melati
Export Date,2025-12-08T18:09:36.005057
Mode,Auto FSM
Number of Points,981

Time (s),GM-NO2 (Nitrogen Dioxide),GM-C2H5OH (Ethanol),GM-VOC (Volatile Org),GM-CO (Carbon Monoxide),MiCS-CO (Approximation),MiCS-Ethanol (Approximation),MiCS-VOC (Approximation)
145.500,0.88,0.57,0.24,0.05,23.47,30.52,8.98
145.750,0.88,0.57,0.24,0.05,23.47,30.52,8.98
146.000,0.88,0.57,0.24,0.05,23.47,30.52,8.98
146.250,0.88,0.57,0.24,0.05,23.47,30.52,8.98
146.500,0.88,0.57,0.24,0.05,22.91,29.57,8.74
146.750,0.88,0.57,0.24,0.05,23.47,30.52,8.98
147.000,0.88,0.57,0.24,0.05,23.47,30.52,8.98
147.250,0.88,0.57,0.24,0.05,22.91,29.57,8.74
147.500,0.88,0.57,0.24,0.05,22.91,29.57,8.74
147.750,0.88,0.57,0.24,0.05,22.91,29.57,8.74
148.000,0.88,0.57,0.24,0.05,23.47,30.52,8.98
148.250,0.88,0.57,0.24,0.05,22.91,29.57,8.74
148.500,0.88,0.57,0.24,0.05,22.91,29.57,8.74
148.750,0.88,0.57,0.24,0.05,22.91,29.57,8.74
149.000,0.88,0.57,0.24,0.05,22.91,29.57,8.74
149.250,0.88,0.57,0.24,0.05,22.91,29.57,8.74
149.500,0.88,0.57,0.23,0.05,22.91,29.57,8.74
149.750,0.88,0.57,0.23,0.05,22.91,29.57,8.74
150.000,0.88,0.57,0.23,0.05,22.91,29.57,8.74
150.250,0.88,0.57,0.23,0.05,22.91,29.57,8.74
150.500,0.88,0.57,0.23,0.05,22.36,28.64,8.50
150.750,0.88,0.57,0.23,0.05,22.36,28.64,8.50
151.000,0.88,0.57,0.23,0.05,22.36,28.64,8.50
151.250,0.88,0.57,0.23,0.05,22.91,29.57,8.74
151.500,0.88,0.57,0.23,0.05,22.91,29.57,8.74
151.750,0.88,0.57,0.23,0.05,22.91,29.57,8.74
152.000,0.88,0.57,0.23,0.05,22.91,29.57,8.74
152.250,0.88,0.57,0.23,0.05,22.91,29.57,8.74
152.500,0.88,0.57,0.23,0.05,22.91,29.57,8.74
152.750,0.88,0.57,0.23,0.05,22.36,28.64,8.50
153.000,0.88,0.57,0.23,0.05,22.36,28.64,8.50
153.250,0.88,0.57,0.23,0.05,22.91,29.57,8.74
153.500,0.88,0.57,0.23,0.05,22.36,28.64,8.50
153.750,0.88,0.57,0.23,0.05,22.36,28.64,8.50
154.000,0.88,0.57,0.22,0.05,22.36,28.64,8.50
154.250,0.88,0.57,0.22,0.05,22.36,28.64,8.50
154.500,0.88,0.57,0.22,0.04,22.36,28.64,8.50
154.750,0.87,0.57,0.22,0.04,22.36,28.64,8.50
155.000,0.87,0.57,0.22,0.05,21.81,27.72,8.26
155.250,0.87,0.57,0.22,0.05,22.36,28.64,8.50
155.500,0.87,0.57,0.22,0.05,22.36,28.64,8.50
155.750,0.87,0.57,0.22,0.05,22.36,28.64,8.50
156.000,0.87,0.57,0.22,0.05,22.36,28.64,8.50
156.250,0.87,0.57,0.22,0.05,21.81,27.72,8.26
156.500,0.87,0.57,0.22,0.04,22.36,28.64,8.50
156.750,0.87,0.57,0.22,0.04,21.81,27.72,8.26
157.000,0.87,0.57,0.22,0.04,21.81,27.72,8.26
157.250,0.87,0.57,0.22,0.04,21.81,27.72,8.26
157.500,0.87,0.57,0.21,0.04,22.36,28.64,8.50
157.750,0.87,0.57,0.21,0.04,22.36,28.64,8.50
158.000,0.87,0.57,0.21,0.04,21.81,27.72,8.26
158.250,0.87,0.57,0.21,0.04,21.81,27.72,8.26
158.500,0.87,0.57,0.21,0.04,21.81,27.72,8.26
158.750,0.86,0.57,0.21,0.04,21.81,27.72,8.26
159.000,0.86,0.57,0.21,0.04,22.36,28.64,8.50
159.250,0.86,0.57,0.21,0.04,21.81,27.72,8.26
159.500,0.86,0.57,0.21,0.04,21.81,27.72,8.26
159.750,0.86,0.57,0.21,0.04,21.81,27.72,8.26
160.000,0.86,0.57,0.21,0.04,21.81,27.72,8.26
160.250,0.86,0.57,0.20,0.04,21.81,27.72,8.26
160.500,0.86,0.57,0.20,0.04,21.81,27.72,8.26
160.750,0.86,0.57,0.20,0.04,21.81,27.72,8.26
161.000,0.86,0.57,0.20,0.04,22.91,29.57,8.74
161.250,0.86,0.57,0.20,0.04,21.81,27.72,8.26
161.500,0.86,0.57,0.20,0.04,21.81,27.72,8.26
161.750,0.86,0.57,0.20,0.04,21.26,26.81,8.03
162.000,0.86,0.57,0.20,0.04,21.81,27.72,8.26
162.250,0.86,0.57,0.20,0.04,21.26,26.81,8.03
162.500,0.86,0.57,0.20,0.04,21.26,26.81,8.03
162.750,0.86,0.57,0.20,0.04,21.81,27.72,8.26
163.000,0.86,0.57,0.20,0.04,21.81,27.72,8.26
163.250,0.86,0.57,0.20,0.04,21.81,27.72,8.26
163.500,0.86,0.57,0.20,0.04,21.81,27.72,8.26
163.750,0.86,0.57,0.20,0.04,21.81,27.72,8.26
164.000,0.86,0.57,0.20,0.04,21.81,27.72,8.26
164.250,0.86,0.57,0.20,0.04,21.81,27.72,8.26
164.500,0.86,0.57,0.20,0.04,21.81,27.72,8.26
164.750,0.86,0.57,0.20,0.04,21.81,27.72,8.26
165.000,0.86,0.57,0.20,0.04,21.81,27.72,8.26
165.250,0.86,0.57,0.20,0.04,21.26,26.81,8.03
165.500,0.86,0.57,0.20,0.04,21.81,27.72,8.26
165.750,0.86,0.57,0.20,0.04,21.81,27.72,8.26
166.000,0.85,0.57,0.20,0.04,21.26,26.81,8.03
166.250,0.85,0.57,0.20,0.04,21.81,27.72,8.26
166.500,0.85,0.57,0.20,0.04,21.26,26.81,8.03
166.750,0.85,0.57,0.20,0.04,21.26,26.81,8.03
167.000,0.85,0.57,0.20,0.04,21.81,27.72,8.26
167.250,0.85,0.57,0.20,0.04,21.26,26.81,8.03
167.500,0.85,0.57,0.20,0.04,21.26,26.81,8.03
167.750,0.85,0.57,0.20,0.04,21.26,26.81,8.03
168.000,0.85,0.57,0.20,0.04,20.71,25.92,7.79
168.250,0.85,0.57,0.20,0.04,21.26,26.81,8.03
168.500,0.85,0.57,0.20,0.04,21.81,27.72,8.26
168.750,0.85,0.57,0.20,0.04,21.26,26.81,8.03
169.000,0.85,0.57,0.20,0.04,21.26,26.81,8.03
169.250,0.85,0.57,0.20,0.04,21.26,26.81,8.03
169.500,0.85,0.57,0.20,0.04,21.26,26.81,8.03
169.750,0.85,0.57,0.20,0.04,21.26,26.81,8.03
170.000,0.85,0.57,0.20,0.04,21.26,26.81,8.03
170.250,0.85,0.57,0.20,0.04,21.26,26.81,8.03
170.500,0.85,0.57,0.20,0.04,21.26,26.81,8.03
170.750,0.85,0.57,0.20,0.04,21.26,26.81,8.03
171.000,0.85,0.57,0.19,0.04,21.26,26.81,8.03
171.250,0.85,0.57,0.19,0.04,21.26,26.81,8.03
171.500,0.85,0.57,0.19,0.04,21.26,26.81,8.03
171.750,0.85,0.57,0.19,0.04,21.26,26.81,8.03
172.000,0.85,0.57,0.19,0.04,21.26,26.81,8.03
172.250,0.85,0.57,0.19,0.04,21.26,26.81,8.03
172.500,0.85,0.57,0.19,0.04,21.26,26.81,8.03
172.750,0.85,0.57,0.19,0.04,21.26,26.81,8.03
173.000,0.85,0.57,0.19,0.04,21.26,26.81,8.03
173.250,0.85,0.57,0.19,0.04,21.26,26.81,8.03
173.500,0.85,0.57,0.19,0.04,21.26,26.81,8.03
173.750,0.85,0.57,0.19,0.04,21.26,26.81,8.03
174.000,0.85,0.57,0.19,0.04,21.26,26.81,8.03
174.250,0.85,0.57,0.19,0.04,21.26,26.81,8.03
174.500,0.85,0.57,0.19,0.04,21.26,26.81,8.03
174.750,0.85,0.57,0.19,0.04,21.26,26.81,8.03
175.000,0.85,0.57,0.19,0.04,21.26,26.81,8.03
175.250,0.85,0.57,0.19,0.04,21.81,27.72,8.26
175.500,0.85,0.57,0.19,0.04,21.26,26.81,8.03
175.750,0.84,0.57,0.19,0.04,21.81,27.72,8.26
176.000,0.84,0.57,0.19,0.04,21.26,26.81,8.03
176.250,0.84,0.57,0.19,0.04,21.26,26.81,8.03
176.500,0.84,0.57,0.19,0.04,21.26,26.81,8.03
176.750,0.84,0.57,0.19,0.04,21.26,26.81,8.03
177.000,0.84,0.57,0.19,0.04,21.81,27.72,8.26
177.250,0.84,0.57,0.19,0.04,20.71,25.92,7.79
177.500,0.84,0.57,0.19,0.04,21.26,26.81,8.03
177.750,0.84,0.57,0.19,0.04,21.26,26.81,8.03
178.000,0.84,0.57,0.19,0.04,21.26,26.81,8.03
178.250,0.84,0.57,0.19,0.04,21.26,26.81,8.03
178.500,0.84,0.57,0.19,0.04,21.26,26.81,8.03
178.750,0.84,0.57,0.19,0.04,20.17,25.03,7.56
179.000,0.84,0.57,0.18,0.04,21.26,26.81,8.03
179.250,0.84,0.57,0.18,0.04,21.81,27.72,8.26
179.500,0.84,0.57,0.18,0.04,21.26,26.81,8.03
179.750,0.84,0.57,0.18,0.04,21.26,26.81,8.03
180.000,0.84,0.57,0.18,0.04,21.26,26.81,8.03
180.250,0.84,0.57,0.18,0.04,21.26,26.81,8.03
180.500,0.84,0.57,0.18,0.04,21.26,26.81,8.03
180.750,0.84,0.57,0.18,0.04,21.26,26.81,8.03
181.000,0.84,0.57,0.18,0.04,21.26,26.81,8.03
181.250,0.84,0.57,0.18,0.04,21.26,26.81,8.03
181.500,0.84,0.57,0.18,0.04,20.71,25.92,7.79
181.750,0.84,0.57,0.18,0.04,20.71,25.92,7.79
182.000,0.84,0.57,0.18,0.04,20.71,25.92,7.79
182.250,0.84,0.57,0.18,0.04,20.71,25.92,7.79
182.500,0.84,0.57,0.18,0.04,21.26,26.81,8.03
182.750,0.84,0.57,0.18,0.04,20.71,25.92,7.79
183.000,0.84,0.57,0.18,0.04,20.71,25.92,7.79
183.250,0.84,0.57,0.18,0.04,20.71,25.92,7.79
183.500,0.84,0.57,0.18,0.04,21.26,26.81,8.03
183.750,0.84,0.57,0.18,0.04,21.26,26.81,8.03
184.000,0.84,0.57,0.18,0.04,20.71,25.92,7.79
184.250,0.84,0.57,0.18,0.04,20.71,25.92,7.79
184.500,0.84,0.57,0.18,0.04,20.71,25.92,7.79
184.750,0.84,0.57,0.18,0.04,20.71,25.92,7.79
185.000,0.83,0.57,0.18,0.04,20.71,25.92,7.79
185.250,0.83,0.57,0.18,0.04,20.71,25.92,7.79
185.500,0.83,0.57,0.18,0.04,20.71,25.92,7.79
185.750,0.83,0.57,0.18,0.04,20.71,25.92,7.79
186.000,0.83,0.57,0.18,0.04,20.71,25.92,7.79
186.250,0.83,0.57,0.18,0.04,20.71,25.92,7.79
186.500,0.83,0.57,0.18,0.04,20.71,25.92,7.79
186.750,0.83,0.57,0.18,0.04,20.71,25.92,7.79
187.000,0.83,0.57,0.18,0.04,20.71,25.92,7.79
187.250,0.83,0.57,0.18,0.04,21.26,26.81,8.03
187.500,0.83,0.57,0.18,0.04,20.71,25.92,7.79
187.750,0.83,0.57,0.18,0.04,20.71,25.92,7.79
188.000,0.83,0.57,0.18,0.04,20.71,25.92,7.79
188.250,0.83,0.57,0.18,0.04,20.71,25.92,7.79
188.500,0.83,0.57,0.18,0.04,20.71,25.92,7.79
188.750,0.83,0.57,0.18,0.04,20.71,25.92,7.79
189.000,0.83,0.57,0.18,0.04,20.71,25.92,7.79
189.250,0.83,0.57,0.18,0.04,20.71,25.92,7.79
189.500,0.83,0.57,0.18,0.04,22.36,28.64,8.50
189.750,0.83,0.57,0.17,0.04,20.71,25.92,7.79
190.000,0.83,0.57,0.18,0.04,20.71,25.92,7.79
190.250,0.83,0.57,0.17,0.04,20.71,25.92,7.79
190.500,0.83,0.57,0.17,0.04,20.71,25.92,7.79
190.750,0.83,0.57,0.17,0.04,21.26,26.81,8.03
191.000,0.83,0.57,0.17,0.04,20.71,25.92,7.79
191.250,0.83,0.57,0.17,0.04,20.71,25.92,7.79
191.500,0.83,0.57,0.17,0.04,20.71,25.92,7.79
191.750,0.83,0.57,0.17,0.04,20.71,25.92,7.79
192.000,0.83,0.57,0.17,0.04,20.71,25.92,7.79
192.250,0.83,0.57,0.17,0.04,20.71,25.92,7.79
192.500,0.83,0.57,0.17,0.04,20.71,25.92,7.79
192.750,0.83,0.57,0.17,0.04,20.71,25.92,7.79
193.000,0.83,0.57,0.17,0.04,21.26,26.81,8.03
193.250,0.83,0.57,0.17,0.04,20.71,25.92,7.79
193.500,0.83,0.57,0.17,0.04,20.71,25.92,7.79
193.750,0.83,0.57,0.17,0.04,20.71,25.92,7.79
194.000,0.83,0.57,0.17,0.04,20.71,25.92,7.79
194.250,0.83,0.57,0.17,0.04,21.26,26.81,8.03
194.500,0.83,0.57,0.17,0.04,20.71,25.92,7.79
194.750,0.83,0.57,0.17,0.04,20.71,25.92,7.79
195.000,0.83,0.57,0.17,0.04,20.71,25.92,7.79
195.250,0.83,0.57,0.17,0.04,20.71,25.92,7.79
195.500,0.83,0.57,0.17,0.04,20.71,25.92,7.79
195.750,0.83,0.57,0.17,0.04,21.26,26.81,8.03
196.000,0.82,0.57,0.17,0.04,20.71,25.92,7.79
196.250,0.82,0.57,0.17,0.04,20.71,25.92,7.79
196.500,0.82,0.57,0.17,0.04,20.71,25.92,7.79
196.750,0.82,0.57,0.17,0.04,20.71,25.92,7.79
197.000,0.82,0.57,0.17,0.04,20.71,25.92,7.79
197.250,0.82,0.57,0.17,0.04,20.71,25.92,7.79
197.500,0.82,0.57,0.17,0.04,20.71,25.92,7.79
197.750,0.82,0.57,0.17,0.04,20.71,25.92,7.79
198.000,0.82,0.57,0.17,0.04,20.71,25.92,7.79
198.250,0.82,0.57,0.17,0.04,21.26,26.81,8.03
198.500,0.82,0.57,0.17,0.04,20.71,25.92,7.79
198.750,0.82,0.57,0.17,0.04,20.71,25.92,7.79
199.000,0.82,0.57,0.17,0.04,20.71,25.92,7.79
199.250,0.82,0.57,0.17,0.04,20.71,25.92,7.79
199.500,0.82,0.57,0.17,0.04,21.26,26.81,8.03
199.750,0.82,0.57,0.17,0.04,20.71,25.92,7.79
200.000,0.82,0.57,0.17,0.04,20.71,25.92,7.79
200.250,0.82,0.57,0.17,0.04,20.71,25.92,7.79
200.500,0.82,0.57,0.17,0.04,20.71,25.92,7.79
200.750,0.82,0.57,0.17,0.04,18.57,22.46,6.88
201.000,0.82,0.57,0.17,0.04,20.71,25.92,7.79
201.250,0.82,0.57,0.17,0.04,20.71,25.92,7.79
201.500,0.82,0.57,0.17,0.04,20.71,25.92,7.79
201.750,0.82,0.57,0.17,0.04,20.71,25.92,7.79
202.000,0.82,0.57,0.17,0.04,20.71,25.92,7.79
202.250,0.82,0.57,0.17,0.04,20.71,25.92,7.79
202.500,0.82,0.57,0.17,0.04,20.71,25.92,7.79
202.750,0.82,0.57,0.17,0.04,20.71,25.92,7.79
203.000,0.82,0.57,0.17,0.04,20.71,25.92,7.79
203.250,0.82,0.57,0.17,0.04,20.71,25.92,7.79
203.500,0.82,0.57,0.17,0.04,20.71,25.92,7.79
203.750,0.82,0.57,0.17,0.04,21.26,26.81,8.03
204.000,0.82,0.57,0.17,0.04,20.71,25.92,7.79
204.250,0.82,0.57,0.17,0.04,20.71,25.92,7.79
204.500,0.82,0.57,0.16,0.04,20.71,25.92,7.79
204.750,0.82,0.57,0.17,0.04,20.71,25.92,7.79
205.000,0.82,0.57,0.17,0.04,20.71,25.92,7.79
205.250,0.82,0.57,0.17,0.04,20.71,25.92,7.79
205.500,0.82,0.57,0.17,0.04,20.71,25.92,7.79
205.750,0.82,0.57,0.16,0.04,20.71,25.92,7.79
206.000,0.82,0.57,0.16,0.04,20.71,25.92,7.79
206.250,0.82,0.57,0.16,0.04,20.71,25.92,7.79
206.500,0.82,0.57,0.16,0.04,20.71,25.92,7.79
206.750,0.82,0.57,0.16,0.04,20.71,25.92,7.79
207.000,0.82,0.57,0.16,0.04,20.71,25.92,7.79
207.250,0.82,0.57,0.16,0.04,20.71,25.92,7.79
207.500,0.82,0.57,0.16,0.04,20.71,25.92,7.79
207.750,0.82,0.57,0.16,0.04,20.71,25.92,7.79
208.000,0.82,0.57,0.16,0.04,20.71,25.92,7.79
208.250,0.82,0.57,0.16,0.04,20.71,25.92,7.79
208.500,0.82,0.57,0.16,0.04,20.71,25.92,7.79
208.750,0.82,0.57,0.16,0.04,20.71,25.92,7.79
209.000,0.82,0.57,0.16,0.04,20.71,25.92,7.79
209.250,0.82,0.57,0.16,0.04,20.71,25.92,7.79
209.500,0.82,0.57,0.16,0.04,20.71,25.92,7.79
209.750,0.82,0.57,0.16,0.04,21.26,26.81,8.03
210.000,0.82,0.57,0.16,0.04,20.71,25.92,7.79
210.250,0.82,0.57,0.16,0.04,20.71,25.92,7.79
210.500,0.82,0.57,0.16,0.04,20.71,25.92,7.79
210.750,0.82,0.57,0.16,0.04,20.71,25.92,7.79
211.000,0.82,0.57,0.16,0.04,20.71,25.92,7.79
211.250,0.82,0.57,0.16,0.04,20.71,25.92,7.79
211.500,0.81,0.57,0.16,0.04,20.71,25.92,7.79
211.750,0.81,0.57,0.16,0.04,20.17,25.03,7.56
212.000,0.82,0.57,0.16,0.04,20.71,25.92,7.79
212.250,0.81,0.57,0.16,0.04,20.71,25.92,7.79
212.500,0.82,0.57,0.16,0.04,20.71,25.92,7.79
212.750,0.81,0.57,0.16,0.04,20.71,25.92,7.79
213.000,0.82,0.57,0.16,0.04,20.71,25.92,7.79
213.250,0.82,0.57,0.16,0.04,20.71,25.92,7.79
213.500,0.82,0.57,0.16,0.04,20.71,25.92,7.79
213.750,0.81,0.57,0.16,0.04,20.71,25.92,7.79
214.000,0.81,0.57,0.16,0.04,19.10,23.31,7.11
214.250,0.81,0.57,0.16,0.04,20.71,25.92,7.79
214.500,0.81,0.57,0.16,0.04,20.17,25.03,7.56
214.750,0.81,0.57,0.16,0.04,20.71,25.92,7.79
215.000,0.81,0.57,0.16,0.04,20.71,25.92,7.79
215.250,0.81,0.57,0.16,0.04,20.71,25.92,7.79
215.500,0.81,0.57,0.16,0.04,20.71,25.92,7.79
215.750,0.81,0.57,0.16,0.04,20.71,25.92,7.79
216.000,0.81,0.57,0.16,0.04,20.17,25.03,7.56
216.250,0.81,0.57,0.16,0.04,20.17,25.03,7.56
216.500,0.81,0.57,0.16,0.04,20.71,25.92,7.79
216.750,0.81,0.57,0.16,0.04,20.71,25.92,7.79
217.000,0.81,0.57,0.16,0.04,20.71,25.92,7.79
217.250,0.81,0.57,0.16,0.04,20.71,25.92,7.79
217.500,0.81,0.57,0.16,0.04,20.17,25.03,7.56
217.750,0.81,0.57,0.16,0.04,20.71,25.92,7.79
218.000,0.81,0.57,0.16,0.04,20.71,25.92,7.79
218.250,0.81,0.57,0.16,0.04,20.71,25.92,7.79
218.500,0.81,0.57,0.16,0.04,20.71,25.92,7.79
218.750,0.81,0.57,0.16,0.04,20.17,25.03,7.56
219.000,0.81,0.57,0.16,0.04,20.17,25.03,7.56
219.250,0.81,0.57,0.16,0.04,20.71,25.92,7.79
219.500,0.81,0.57,0.16,0.04,20.17,25.03,7.56
219.750,0.81,0.57,0.16,0.04,20.71,25.92,7.79
220.000,0.81,0.57,0.16,0.04,20.17,25.03,7.56
220.250,0.81,0.57,0.16,0.04,20.71,25.92,7.79
220.500,0.81,0.57,0.16,0.04,20.17,25.03,7.56
220.750,0.81,0.57,0.16,0.04,20.71,25.92,7.79
221.000,0.81,0.57,0.16,0.04,21.26,26.81,8.03
221.250,0.81,0.57,0.16,0.04,20.71,25.92,7.79
221.500,0.81,0.57,0.16,0.04,19.63,24.16,7.33
221.750,0.81,0.57,0.16,0.04,20.17,25.03,7.56
222.000,0.81,0.57,0.16,0.04,20.17,25.03,7.56
222.250,0.81,0.57,0.16,0.04,20.17,25.03,7.56
222.500,0.81,0.57,0.16,0.04,20.17,25.03,7.56
222.750,0.81,0.57,0.16,0.04,20.17,25.03,7.56
223.000,0.81,0.57,0.16,0.04,20.17,25.03,7.56
223.250,0.81,0.57,0.16,0.04,20.17,25.03,7.56
223.500,0.81,0.57,0.16,0.04,20.71,25.92,7.79
223.750,0.81,0.57,0.16,0.04,20.17,25.03,7.56
224.000,0.81,0.57,0.16,0.04,20.17,25.03,7.56
224.250,0.81,0.57,0.16,0.04,20.17,25.03,7.56
224.500,0.81,0.57,0.16,0.04,20.71,25.92,7.79
224.750,0.81,0.57,0.16,0.04,20.17,25.03,7.56
225.000,0.81,0.57,0.16,0.04,20.71,25.92,7.79
225.250,0.81,0.57,0.16,0.04,20.17,25.03,7.56
225.500,0.81,0.57,0.16,0.04,20.71,25.92,7.79
225.750,0.81,0.57,0.16,0.04,20.17,25.03,7.56
226.000,0.81,0.57,0.16,0.04,20.17,25.03,7.56
226.250,0.81,0.57,0.16,0.04,20.71,25.92,7.79
226.500,0.81,0.57,0.16,0.04,20.17,25.03,7.56
226.750,0.81,0.57,0.16,0.04,20.17,25.03,7.56
227.000,0.81,0.57,0.16,0.04,20.71,25.92,7.79
227.250,0.81,0.57,0.16,0.04,20.71,25.92,7.79
227.500,0.81,0.57,0.16,0.04,20.17,25.03,7.56
227.750,0.81,0.57,0.16,0.04,20.71,25.92,7.79
228.000,0.81,0.57,0.16,0.04,20.17,25.03,7.56
228.250,0.81,0.57,0.16,0.04,20.17,25.03,7.56
228.500,0.81,0.57,0.16,0.04,20.71,25.92,7.79
228.750,0.81,0.57,0.16,0.04,20.17,25.03,7.56
229.000,0.81,0.57,0.16,0.04,20.17,25.03,7.56
229.250,0.81,0.57,0.16,0.04,20.17,25.03,7.56
229.500,0.81,0.57,0.15,0.04,20.17,25.03,7.56
229.750,0.80,0.57,0.15,0.04,20.71,25.92,7.79
230.000,0.80,0.57,0.16,0.04,20.17,25.03,7.56
230.250,0.81,0.57,0.15,0.04,20.71,25.92,7.79
230.500,0.80,0.57,0.16,0.04,20.71,25.92,7.79
230.750,0.81,0.57,0.15,0.04,20.17,25.03,7.56
231.000,0.81,0.57,0.15,0.04,20.17,25.03,7.56
231.250,0.81,0.57,0.15,0.04,20.17,25.03,7.56
231.500,0.80,0.57,0.15,0.04,20.71,25.92,7.79
231.750,0.80,0.57,0.15,0.04,20.17,25.03,7.56
232.000,0.80,0.57,0.15,0.04,20.71,25.92,7.79
232.250,0.80,0.57,0.15,0.04,20.17,25.03,7.56
232.500,0.80,0.57,0.15,0.04,20.17,25.03,7.56
232.750,0.80,0.57,0.15,0.04,20.17,25.03,7.56
233.000,0.80,0.57,0.15,0.04,20.17,25.03,7.56
233.250,0.80,0.57,0.15,0.04,20.17,25.03,7.56
233.500,0.80,0.57,0.15,0.04,20.17,25.03,7.56
233.750,0.80,0.57,0.15,0.04,20.17,25.03,7.56
234.000,0.80,0.57,0.15,0.04,20.17,25.03,7.56
234.250,0.80,0.57,0.15,0.04,20.71,25.92,7.79
234.500,0.80,0.57,0.15,0.04,20.17,25.03,7.56
234.750,0.80,0.57,0.15,0.04,20.17,25.03,7.56
235.000,0.80,0.57,0.15,0.04,20.17,25.03,7.56
235.250,0.80,0.57,0.15,0.04,20.71,25.92,7.79
235.500,0.80,0.57,0.15,0.04,20.17,25.03,7.56
235.750,0.80,0.57,0.15,0.04,20.71,25.92,7.79
236.000,0.80,0.57,0.15,0.04,20.17,25.03,7.56
236.250,0.80,0.57,0.15,0.04,20.71,25.92,7.79
236.500,0.80,0.57,0.15,0.04,20.71,25.92,7.79
236.750,0.80,0.57,0.15,0.04,20.71,25.92,7.79
237.000,0.80,0.57,0.15,0.04,20.71,25.92,7.79
237.250,0.80,0.57,0.15,0.04,20.71,25.92,7.79
237.500,0.80,0.57,0.15,0.04,20.17,25.03,7.56
237.750,0.80,0.57,0.15,0.04,20.17,25.03,7.56
238.000,0.80,0.57,0.15,0.04,20.71,25.92,7.79
238.250,0.80,0.57,0.15,0.04,20.71,25.92,7.79
238.500,0.80,0.57,0.15,0.04,20.71,25.92,7.79
238.750,0.80,0.57,0.15,0.04,20.71,25.92,7.79
239.000,0.80,0.57,0.15,0.04,20.17,25.03,7.56
239.250,0.80,0.57,0.15,0.04,20.71,25.92,7.79
239.500,0.80,0.57,0.15,0.04,20.17,25.03,7.56
239.750,0.80,0.57,0.15,0.04,20.71,25.92,7.79
240.000,0.80,0.57,0.15,0.04,20.71,25.92,7.79
240.250,0.80,0.57,0.15,0.04,20.71,25.92,7.79
240.500,0.80,0.57,0.15,0.04,20.17,25.03,7.56
240.750,0.80,0.57,0.15,0.04,20.71,25.92,7.79
241.000,0.80,0.57,0.15,0.04,20.17,25.03,7.56
241.250,0.80,0.57,0.15,0.04,20.71,25.92,7.79
241.500,0.80,0.57,0.15,0.04,20.71,25.92,7.79
241.750,0.80,0.57,0.15,0.04,20.17,25.03,7.56
242.000,0.80,0.57,0.15,0.04,20.17,25.03,7.56
242.250,0.80,0.57,0.15,0.04,20.17,25.03,7.56
242.500,0.80,0.57,0.15,0.04,20.17,25.03,7.56
242.750,0.80,0.57,0.15,0.04,20.17,25.03,7.56
243.000,0.80,0.57,0.15,0.04,20.17,25.03,7.56
243.250,0.80,0.57,0.15,0.04,20.17,25.03,7.56
243.500,0.80,0.57,0.15,0.04,20.17,25.03,7.56
243.750,0.80,0.57,0.15,0.04,20.71,25.92,7.79
244.000,0.80,0.57,0.15,0.04,20.17,25.03,7.56
244.250,0.80,0.57,0.15,0.04,20.17,25.03,7.56
244.500,0.80,0.57,0.15,0.04,20.17,25.03,7.56
244.750,0.80,0.57,0.15,0.04,20.17,25.03,7.56
245.000,0.80,0.57,0.15,0.04,20.17,25.03,7.56
