Electronic Nose Data Export
Sample Name,pengambilan2-percobaan1-melati
Sample Type,Bunga Kenanga
Export Date,2025-12-08T18:49:19.624059
Mode,Auto FSM
Number of Points,7077

Time (s),GM-NO2 (Nitrogen Dioxide),GM-C2H5OH (Ethanol),GM-VOC (Volatile Org),GM-CO (Carbon Monoxide),MiCS-CO (Approximation),MiCS-Ethanol (Approximation),MiCS-VOC (Approximation)
443.250,0.92,0.87,0.27,0.05,28.63,39.58,11.25
443.500,0.92,0.87,0.27,0.05,28.63,39.58,11.25
443.750,0.92,0.87,0.27,0.05,29.22,40.65,11.51
444.000,0.92,0.87,0.27,0.05,28.63,39.58,11.25
444.250,0.92,0.87,0.27,0.05,28.63,39.58,11.25
444.500,0.92,0.87,0.27,0.05,29.22,40.65,11.51
444.750,0.92,0.87,0.28,0.05,28.63,39.58,11.25
445.000,0.92,0.87,0.28,0.05,28.63,39.58,11.25
445.250,0.92,0.87,0.28,0.05,28.63,39.58,11.25
445.500,0.92,0.87,0.28,0.05,28.63,39.58,11.25
445.750,0.92,0.87,0.28,0.05,28.63,39.58,11.25
446.000,0.92,0.87,0.28,0.05,28.63,39.58,11.25
446.250,0.92,0.87,0.28,0.05,29.22,40.65,11.51
446.500,0.92,0.87,0.28,0.05,28.63,39.58,11.25
446.750,0.92,0.87,0.28,0.05,28.63,39.58,11.25
447.000,0.92,0.87,0.28,0.05,28.63,39.58,11.25
447.250,0.92,0.87,0.28,0.05,29.22,40.65,11.51
447.500,0.92,0.87,0.28,0.05,28.63,39.58,11.25
447.750,0.92,0.87,0.28,0.05,28.63,39.58,11.25
448.000,0.92,0.87,0.28,0.05,29.22,40.65,11.51
448.250,0.92,0.87,0.28,0.05,28.63,39.58,11.25
448.500,0.92,0.87,0.28,0.05,28.63,39.58,11.25
448.750,0.92,0.87,0.28,0.05,28.63,39.58,11.25
449.000,0.92,0.87,0.28,0.05,29.22,40.65,11.51
449.250,0.92,0.87,0.28,0.05,28.63,39.58,11.25
449.500,0.92,0.87,0.28,0.05,29.22,40.65,11.51
449.750,0.92,0.87,0.28,0.05,28.63,39.58,11.25
450.000,0.92,0.87,0.28,0.05,28.63,39.58,11.25
450.250,0.92,0.87,0.28,0.05,28.63,39.58,11.25
450.500,0.92,0.87,0.28,0.05,28.63,39.58,11.25
450.750,0.92,0.87,0.28,0.05,28.63,39.58,11.25
451.000,0.92,0.87,0.28,0.05,29.22,40.65,11.51
451.250,0.92,0.87,0.28,0.05,29.22,40.65,11.51
451.500,0.92,0.88,0.28,0.05,28.63,39.58,11.25
451.750,0.92,0.87,0.28,0.05,28.63,39.58,11.25
452.000,0.92,0.88,0.28,0.05,28.63,39.58,11.25
452.250,0.92,0.87,0.28,0.06,29.22,40.65,11.51
452.500,0.92,0.87,0.28,0.05,28.63,39.58,11.25
452.750,0.92,0.87,0.28,0.05,28.63,39.58,11.25
453.000,0.92,0.87,0.28,0.05,28.63,39.58,11.25
453.250,0.92,0.87,0.28,0.05,28.63,39.58,11.25
453.500,0.92,0.87,0.28,0.05,28.63,39.58,11.25
453.750,0.92,0.87,0.28,0.06,29.22,40.65,11.51
454.000,0.92,0.87,0.28,0.05,28.63,39.58,11.25
454.250,0.92,0.87,0.28,0.05,29.22,40.65,11.51
454.500,0.92,0.87,0.28,0.06,28.63,39.58,11.25
454.750,0.92,0.87,0.28,0.05,29.22,40.65,11.51
455.000,0.92,0.87,0.28,0.05,28.63,39.58,11.25
455.250,0.92,0.87,0.28,0.05,28.63,39.58,11.25
455.500,0.92,0.87,0.28,0.05,28.63,39.58,11.25
455.750,0.92,0.87,0.28,0.05,28.63,39.58,11.25
456.000,0.92,0.87,0.28,0.05,28.63,39.58,11.25
456.250,0.92,0.87,0.28,0.05,29.22,40.65,11.51
456.500,0.92,0.87,0.28,0.05,28.63,39.58,11.25
456.750,0.92,0.87,0.28,0.06,28.63,39.58,11.25
457.000,0.92,0.87,0.28,0.06,29.22,40.65,11.51
457.250,0.92,0.87,0.28,0.05,28.63,39.58,11.25
457.500,0.92,0.87,0.28,0.06,29.22,40.65,11.51
457.750,0.92,0.87,0.28,0.06,28.63,39.58,11.25
458.000,0.92,0.87,0.28,0.06,29.22,40.65,11.51
458.250,0.92,0.87,0.28,0.05,28.63,39.58,11.25
458.500,0.92,0.87,0.28,0.05,29.22,40.65,11.51
458.750,0.92,0.87,0.28,0.05,29.22,40.65,11.51
459.000,0.92,0.87,0.28,0.05,28.63,39.58,11.25
459.250,0.92,0.87,0.28,0.05,28.63,39.58,11.25
459.500,0.92,0.87,0.28,0.05,29.22,40.65,11.51
459.750,0.92,0.87,0.28,0.06,29.22,40.65,11.51
460.000,0.92,0.87,0.28,0.05,29.22,40.65,11.51
460.250,0.92,0.87,0.29,0.06,28.63,39.58,11.25
460.500,0.92,0.87,0.28,0.05,29.22,40.65,11.51
460.750,0.92,0.87,0.29,0.05,28.63,39.58,11.25
461.000,0.92,0.87,0.28,0.05,28.63,39.58,11.25
461.250,0.92,0.87,0.29,0.05,28.63,39.58,11.25
461.500,0.92,0.87,0.29,0.05,29.22,40.65,11.51
461.750,0.92,0.87,0.29,0.05,29.22,40.65,11.51
462.000,0.92,0.87,0.29,0.05,29.22,40.65,11.51
462.250,0.92,0.87,0.29,0.05,29.22,40.65,11.51
462.500,0.92,0.87,0.29,0.05,28.63,39.58,11.25
462.750,0.92,0.87,0.29,0.05,28.63,39.58,11.25
463.000,0.92,0.87,0.29,0.05,29.22,40.65,11.51
463.250,0.92,0.87,0.29,0.05,28.63,39.58,11.25
463.500,0.92,0.87,0.29,0.05,29.22,40.65,11.51
463.750,0.92,0.87,0.29,0.06,29.22,40.65,11.51
464.000,0.92,0.87,0.29,0.05,29.22,40.65,11.51
464.250,0.92,0.87,0.29,0.06,29.22,40.65,11.51
464.500,0.92,0.87,0.29,0.06,28.63,39.58,11.25
464.750,0.92,0.87,0.29,0.05,29.22,40.65,11.51
465.000,0.92,0.87,0.29,0.06,29.22,40.65,11.51
465.250,0.92,0.87,0.29,0.06,29.22,40.65,11.51
465.500,0.92,0.87,0.29,0.05,28.63,39.58,11.25
465.750,0.92,0.87,0.29,0.05,28.63,39.58,11.25
466.000,0.92,0.87,0.29,0.05,28.63,39.58,11.25
466.250,0.92,0.87,0.29,0.06,29.22,40.65,11.51
466.500,0.92,0.87,0.29,0.06,29.22,40.65,11.51
466.750,0.92,0.87,0.29,0.06,29.22,40.65,11.51
467.000,0.92,0.87,0.29,0.06,29.22,40.65,11.51
467.250,0.92,0.87,0.29,0.05,29.22,40.65,11.51
467.500,0.92,0.87,0.29,0.05,28.63,39.58,11.25
467.750,0.92,0.87,0.29,0.05,29.22,40.65,11.51
468.000,0.92,0.87,0.29,0.06,28.63,39.58,11.25
468.250,0.92,0.87,0.29,0.05,28.63,39.58,11.25
468.500,0.92,0.87,0.29,0.05,28.63,39.58,11.25
468.750,0.92,0.87,0.29,0.05,29.22,40.65,11.51
469.000,0.92,0.87,0.29,0.06,29.22,40.65,11.51
469.250,0.93,0.87,0.29,0.05,29.81,41.73,11.78
469.500,0.92,0.87,0.29,0.05,28.63,39.58,11.25
469.750,0.92,0.87,0.29,0.05,29.22,40.65,11.51
470.000,0.92,0.87,0.29,0.06,28.63,39.58,11.25
470.250,0.93,0.87,0.29,0.06,29.22,40.65,11.51
470.500,0.93,0.87,0.29,0.06,29.22,40.65,11.51
470.750,0.93,0.87,0.30,0.06,36.52,54.40,14.82
471.000,0.93,0.87,0.30,0.06,32.82,47.30,13.13
471.250,0.93,0.87,0.30,0.06,29.22,40.65,11.51
471.500,0.92,0.87,0.30,0.05,28.63,39.58,11.25
471.750,0.93,0.87,0.30,0.06,29.22,40.65,11.51
472.000,0.93,0.87,0.30,0.06,29.81,41.73,11.78
472.250,0.93,0.87,0.30,0.06,29.22,40.65,11.51
472.500,0.93,0.87,0.30,0.06,29.22,40.65,11.51
472.750,0.92,0.87,0.30,0.06,29.22,40.65,11.51
473.000,0.93,0.87,0.30,0.06,28.63,39.58,11.25
473.250,0.93,0.87,0.30,0.06,29.22,40.65,11.51
473.500,0.93,0.87,0.30,0.05,28.63,39.58,11.25
473.750,0.93,0.87,0.30,0.05,29.22,40.65,11.51
474.000,0.93,0.87,0.30,0.06,29.22,40.65,11.51
474.250,0.93,0.87,0.30,0.06,29.22,40.65,11.51
474.500,0.93,0.87,0.30,0.05,28.63,39.58,11.25
474.750,0.93,0.87,0.30,0.06,29.22,40.65,11.51
475.000,0.93,0.87,0.30,0.06,29.22,40.65,11.51
475.250,0.93,0.87,0.30,0.05,29.22,40.65,11.51
475.500,0.93,0.87,0.30,0.06,29.22,40.65,11.51
475.750,0.93,0.87,0.30,0.06,29.22,40.65,11.51
476.000,0.93,0.87,0.30,0.06,29.22,40.65,11.51
476.250,0.93,0.87,0.30,0.06,29.22,40.65,11.51
476.500,0.93,0.87,0.30,0.06,28.63,39.58,11.25
476.750,0.93,0.87,0.30,0.06,28.63,39.58,11.25
477.000,0.93,0.87,0.30,0.06,28.63,39.58,11.25
477.250,0.93,0.87,0.30,0.06,28.63,39.58,11.25
477.500,0.93,0.87,0.30,0.05,28.63,39.58,11.25
477.750,0.93,0.87,0.30,0.05,28.63,39.58,11.25
478.000,0.93,0.87,0.30,0.05,28.63,39.58,11.25
478.250,0.93,0.87,0.30,0.05,28.63,39.58,11.25
478.500,0.93,0.87,0.30,0.05,28.63,39.58,11.25
478.750,0.93,0.87,0.30,0.05,28.63,39.58,11.25
479.000,0.93,0.87,0.30,0.05,28.05,38.52,10.99
479.250,0.93,0.87,0.30,0.05,28.63,39.58,11.25
479.500,0.93,0.87,0.30,0.05,27.46,37.48,10.73
479.750,0.93,0.87,0.30,0.05,28.05,38.52,10.99
480.000,0.93,0.87,0.30,0.05,28.05,38.52,10.99
480.250,0.93,0.87,0.30,0.05,28.05,38.52,10.99
480.500,0.93,0.87,0.30,0.06,28.05,38.52,10.99
480.750,0.93,0.87,0.30,0.05,28.05,38.52,10.99
481.000,0.93,0.87,0.30,0.05,28.05,38.52,10.99
481.250,0.93,0.87,0.30,0.05,29.22,40.65,11.51
481.500,0.93,0.87,0.30,0.05,28.05,38.52,10.99
481.750,0.93,0.87,0.30,0.05,28.05,38.52,10.99
482.000,0.93,0.87,0.30,0.05,27.46,37.48,10.73
482.250,0.93,0.87,0.30,0.05,27.46,37.48,10.73
482.500,0.93,0.87,0.29,0.05,27.46,37.48,10.73
482.750,0.93,0.87,0.29,0.05,27.46,37.48,10.73
483.000,0.93,0.87,0.29,0.05,27.46,37.48,10.73
483.250,0.93,0.87,0.29,0.05,27.46,37.48,10.73
483.500,0.92,0.87,0.29,0.05,26.89,36.45,10.47
483.750,0.93,0.87,0.29,0.05,26.89,36.45,10.47
484.000,0.92,0.87,0.29,0.05,29.22,40.65,11.51
484.250,0.92,0.87,0.29,0.05,24.60,32.45,9.47
484.500,0.92,0.87,0.29,0.05,26.89,36.45,10.47
484.750,0.92,0.87,0.29,0.05,26.31,35.43,10.22
485.000,0.92,0.87,0.29,0.05,26.31,35.43,10.22
485.250,0.92,0.87,0.29,0.05,26.31,35.43,10.22
485.500,0.92,0.87,0.29,0.05,25.73,34.42,9.97
485.750,0.92,0.87,0.29,0.05,25.73,34.42,9.97
486.000,0.92,0.87,0.29,0.05,25.73,34.42,9.97
486.250,0.92,0.87,0.28,0.05,25.73,34.42,9.97
486.500,0.92,0.87,0.28,0.05,25.73,34.42,9.97
486.750,0.92,0.87,0.28,0.05,25.16,33.43,9.72
487.000,0.92,0.87,0.28,0.05,25.73,34.42,9.97
487.250,0.92,0.87,0.28,0.05,25.73,34.42,9.97
487.500,0.92,0.87,0.28,0.05,25.16,33.43,9.72
487.750,0.92,0.87,0.28,0.05,25.16,33.43,9.72
488.000,0.92,0.87,0.28,0.05,25.73,34.42,9.97
488.250,0.92,0.87,0.28,0.05,25.73,34.42,9.97
488.500,0.92,0.87,0.28,0.05,25.16,33.43,9.72
488.750,0.92,0.87,0.27,0.05,25.16,33.43,9.72
489.000,0.92,0.87,0.27,0.05,24.60,32.45,9.47
489.250,0.92,0.87,0.27,0.05,25.16,33.43,9.72
489.500,0.91,0.87,0.27,0.05,24.60,32.45,9.47
489.750,0.91,0.87,0.27,0.05,24.60,32.45,9.47
490.000,0.91,0.87,0.27,0.05,24.60,32.45,9.47
490.250,0.91,0.87,0.27,0.05,24.60,32.45,9.47
490.500,0.91,0.87,0.27,0.05,24.60,32.45,9.47
490.750,0.91,0.87,0.27,0.05,24.60,32.45,9.47
491.000,0.91,0.87,0.26,0.05,24.03,31.48,9.22
491.250,0.91,0.87,0.26,0.05,24.03,31.48,9.22
491.500,0.91,0.87,0.26,0.05,24.03,31.48,9.22
491.750,0.91,0.87,0.26,0.05,24.03,31.48,9.22
492.000,0.91,0.87,0.26,0.05,22.91,29.57,8.74
492.250,0.91,0.87,0.26,0.05,24.60,32.45,9.47
492.500,0.91,0.87,0.26,0.05,24.60,32.45,9.47
492.750,0.91,0.87,0.26,0.05,24.03,31.48,9.22
493.000,0.91,0.87,0.25,0.05,24.60,32.45,9.47
493.250,0.91,0.87,0.25,0.05,24.03,31.48,9.22
493.500,0.91,0.87,0.25,0.05,24.60,32.45,9.47
493.750,0.91,0.87,0.25,0.05,24.03,31.48,9.22
494.000,0.91,0.87,0.25,0.05,24.03,31.48,9.22
494.250,0.91,0.87,0.25,0.05,23.47,30.52,8.98
494.500,0.91,0.87,0.25,0.05,23.47,30.52,8.98
494.750,0.91,0.87,0.25,0.05,23.47,30.52,8.98
495.000,0.91,0.87,0.25,0.05,23.47,30.52,8.98
495.250,0.90,0.87,0.25,0.05,23.47,30.52,8.98
495.500,0.91,0.87,0.25,0.05,23.47,30.52,8.98
495.750,0.90,0.87,0.24,0.05,23.47,30.52,8.98
496.000,0.90,0.87,0.24,0.05,23.47,30.52,8.98
496.250,0.90,0.87,0.24,0.05,23.47,30.52,8.98
496.500,0.90,0.87,0.24,0.05,23.47,30.52,8.98
496.750,0.90,0.87,0.24,0.05,23.47,30.52,8.98
497.000,0.90,0.87,0.24,0.05,23.47,30.52,8.98
497.250,0.90,0.87,0.24,0.05,23.47,30.52,8.98
497.500,0.90,0.87,0.24,0.05,23.47,30.52,8.98
497.750,0.90,0.87,0.24,0.05,23.47,30.52,8.98
498.000,0.90,0.87,0.24,0.05,22.91,29.57,8.74
498.250,0.90,0.87,0.24,0.05,22.91,29.57,8.74
498.500,0.90,0.87,0.24,0.05,23.47,30.52,8.98
498.750,0.90,0.87,0.23,0.05,23.47,30.52,8.98
499.000,0.90,0.87,0.23,0.05,23.47,30.52,8.98
499.250,0.90,0.87,0.23,0.05,23.47,30.52,8.98
499.500,0.90,0.87,0.23,0.05,25.16,33.43,9.72
499.750,0.90,0.87,0.23,0.05,22.91,29.57,8.74
500.000,0.90,0.87,0.23,0.05,23.47,30.52,8.98
500.250,0.90,0.87,0.23,0.05,23.47,30.52,8.98
500.500,0.90,0.87,0.23,0.05,23.47,30.52,8.98
500.750,0.90,0.87,0.23,0.05,22.91,29.57,8.74
501.000,0.90,0.87,0.23,0.05,22.91,29.57,8.74
501.250,0.90,0.87,0.23,0.05,22.91,29.57,8.74
501.500,0.90,0.87,0.23,0.05,22.91,29.57,8.74
501.750,0.90,0.87,0.23,0.05,22.91,29.57,8.74
502.000,0.90,0.87,0.23,0.05,23.47,30.52,8.98
502.250,0.90,0.87,0.23,0.05,22.91,29.57,8.74
502.500,0.90,0.87,0.23,0.05,22.91,29.57,8.74
502.750,0.90,0.87,0.23,0.05,23.47,30.52,8.98
503.000,0.90,0.87,0.23,0.05,22.36,28.64,8.50
503.250,0.90,0.87,0.23,0.05,22.36,28.64,8.50
503.500,0.90,0.87,0.23,0.05,22.91,29.57,8.74
503.750,0.90,0.87,0.23,0.05,22.36,28.64,8.50
504.000,0.90,0.87,0.23,0.05,22.91,29.57,8.74
504.250,0.90,0.87,0.22,0.05,22.91,29.57,8.74
504.500,0.90,0.87,0.22,0.05,22.36,28.64,8.50
504.750,0.90,0.87,0.22,0.05,22.36,28.64,8.50
505.000,0.89,0.87,0.22,0.05,22.36,28.64,8.50
505.250,0.90,0.87,0.22,0.05,22.36,28.64,8.50
505.500,0.89,0.87,0.22,0.05,22.36,28.64,8.50
505.750,0.89,0.87,0.22,0.05,22.36,28.64,8.50
506.000,0.89,0.87,0.22,0.05,22.36,28.64,8.50
506.250,0.89,0.87,0.22,0.05,22.36,28.64,8.50
506.500,0.89,0.87,0.22,0.05,22.36,28.64,8.50
506.750,0.89,0.87,0.22,0.05,22.36,28.64,8.50
507.000,0.89,0.87,0.22,0.05,22.36,28.64,8.50
507.250,0.89,0.87,0.22,0.05,22.36,28.64,8.50
507.500,0.89,0.87,0.22,0.05,21.81,27.72,8.26
507.750,0.89,0.87,0.22,0.05,22.36,28.64,8.50
508.000,0.89,0.87,0.22,0.05,22.36,28.64,8.50
508.250,0.89,0.87,0.22,0.05,21.81,27.72,8.26
508.500,0.89,0.87,0.22,0.05,22.36,28.64,8.50
508.750,0.89,0.86,0.22,0.05,22.36,28.64,8.50
509.000,0.89,0.87,0.22,0.05,22.36,28.64,8.50
509.250,0.89,0.87,0.22,0.05,22.36,28.64,8.50
509.500,0.89,0.87,0.22,0.05,22.36,28.64,8.50
509.750,0.89,0.87,0.22,0.05,22.36,28.64,8.50
510.000,0.89,0.87,0.22,0.05,21.81,27.72,8.26
510.250,0.89,0.87,0.22,0.05,21.81,27.72,8.26
510.500,0.89,0.86,0.22,0.05,22.36,28.64,8.50
510.750,0.89,0.86,0.21,0.05,21.81,27.72,8.26
511.000,0.89,0.87,0.21,0.05,21.81,27.72,8.26
511.250,0.89,0.87,0.21,0.05,21.81,27.72,8.26
511.500,0.89,0.86,0.21,0.05,21.81,27.72,8.26
511.750,0.89,0.86,0.21,0.05,21.81,27.72,8.26
512.000,0.89,0.86,0.21,0.05,21.81,27.72,8.26
512.250,0.89,0.86,0.21,0.05,21.81,27.72,8.26
512.500,0.89,0.86,0.21,0.05,21.81,27.72,8.26
512.750,0.89,0.86,0.21,0.05,21.81,27.72,8.26
513.000,0.89,0.86,0.21,0.05,21.81,27.72,8.26
513.250,0.89,0.86,0.21,0.05,20.71,25.92,7.79
513.500,0.89,0.86,0.21,0.05,21.81,27.72,8.26
513.750,0.89,0.86,0.21,0.05,22.36,28.64,8.50
514.000,0.89,0.86,0.21,0.05,21.81,27.72,8.26
514.250,0.89,0.86,0.21,0.05,20.71,25.92,7.79
514.500,0.89,0.86,0.21,0.05,21.81,27.72,8.26
514.750,0.89,0.86,0.21,0.05,19.63,24.16,7.33
515.000,0.89,0.86,0.21,0.04,21.26,26.81,8.03
515.250,0.89,0.86,0.21,0.04,21.81,27.72,8.26
515.500,0.89,0.86,0.21,0.05,21.81,27.72,8.26
515.750,0.89,0.86,0.21,0.05,21.81,27.72,8.26
516.000,0.89,0.86,0.21,0.05,21.81,27.72,8.26
516.250,0.89,0.86,0.21,0.05,21.81,27.72,8.26
516.500,0.89,0.86,0.21,0.05,21.81,27.72,8.26
516.750,0.89,0.86,0.21,0.05,21.81,27.72,8.26
517.000,0.89,0.86,0.21,0.05,21.26,26.81,8.03
517.250,0.88,0.86,0.21,0.04,21.81,27.72,8.26
517.500,0.89,0.86,0.21,0.05,21.81,27.72,8.26
517.750,0.88,0.86,0.21,0.05,21.26,26.81,8.03
518.000,0.89,0.86,0.21,0.04,21.81,27.72,8.26
518.250,0.88,0.86,0.21,0.05,21.81,27.72,8.26
518.500,0.89,0.86,0.21,0.05,21.81,27.72,8.26
518.750,0.89,0.86,0.21,0.05,21.26,26.81,8.03
519.000,0.88,0.86,0.21,0.05,21.26,26.81,8.03
519.250,0.88,0.86,0.21,0.05,21.81,27.72,8.26
519.500,0.88,0.86,0.21,0.04,21.81,27.72,8.26
519.750,0.88,0.86,0.21,0.04,22.36,28.64,8.50
520.000,0.88,0.86,0.21,0.04,21.81,27.72,8.26
520.250,0.88,0.86,0.21,0.04,21.26,26.81,8.03
520.500,0.88,0.86,0.21,0.05,21.81,27.72,8.26
520.750,0.88,0.86,0.21,0.04,21.81,27.72,8.26
521.000,0.88,0.86,0.21,0.05,21.26,26.81,8.03
521.250,0.88,0.86,0.20,0.04,21.81,27.72,8.26
521.500,0.88,0.86,0.20,0.05,21.26,26.81,8.03
521.750,0.88,0.86,0.20,0.04,21.26,26.81,8.03
522.000,0.88,0.86,0.20,0.04,21.81,27.72,8.26
522.250,0.88,0.86,0.20,0.04,21.26,26.81,8.03
522.500,0.88,0.86,0.20,0.04,21.81,27.72,8.26
522.750,0.88,0.86,0.20,0.05,21.81,27.72,8.26
523.000,0.88,0.86,0.20,0.04,22.36,28.64,8.50
523.250,0.88,0.86,0.20,0.04,21.81,27.72,8.26
523.500,0.88,0.86,0.20,0.04,21.81,27.72,8.26
523.750,0.88,0.86,0.20,0.04,21.81,27.72,8.26
524.000,0.88,0.86,0.20,0.04,21.26,26.81,8.03
524.250,0.88,0.86,0.20,0.04,21.81,27.72,8.26
524.500,0.88,0.86,0.20,0.04,21.81,27.72,8.26
524.750,0.88,0.86,0.20,0.04,21.81,27.72,8.26
525.000,0.88,0.86,0.20,0.04,21.81,27.72,8.26
525.250,0.88,0.86,0.20,0.04,21.81,27.72,8.26
525.500,0.88,0.86,0.20,0.04,21.81,27.72,8.26
525.750,0.88,0.86,0.20,0.04,21.81,27.72,8.26
526.000,0.88,0.86,0.20,0.04,21.81,27.72,8.26
526.250,0.88,0.86,0.20,0.04,21.81,27.72,8.26
526.500,0.88,0.86,0.20,0.04,21.81,27.72,8.26
526.750,0.88,0.86,0.20,0.04,20.17,25.03,7.56
527.000,0.88,0.86,0.20,0.04,21.81,27.72,8.26
527.250,0.88,0.86,0.20,0.04,21.81,27.72,8.26
527.500,0.88,0.86,0.20,0.04,21.81,27.72,8.26
527.750,0.88,0.86,0.20,0.04,21.81,27.72,8.26
528.000,0.88,0.86,0.20,0.04,21.26,26.81,8.03
528.250,0.88,0.86,0.20,0.04,21.26,26.81,8.03
528.500,0.88,0.86,0.20,0.04,21.81,27.72,8.26
528.750,0.88,0.86,0.20,0.04,21.81,27.72,8.26
529.000,0.87,0.86,0.20,0.04,21.81,27.72,8.26
529.250,0.88,0.86,0.20,0.04,22.36,28.64,8.50
529.500,0.88,0.86,0.19,0.04,21.81,27.72,8.26
529.750,0.87,0.86,0.19,0.04,21.81,27.72,8.26
530.000,0.87,0.86,0.19,0.04,21.81,27.72,8.26
530.250,0.87,0.86,0.19,0.04,21.26,26.81,8.03
530.500,0.87,0.86,0.19,0.04,21.81,27.72,8.26
530.750,0.88,0.86,0.19,0.04,21.81,27.72,8.26
531.000,0.87,0.86,0.19,0.04,20.71,25.92,7.79
531.250,0.87,0.86,0.19,0.04,21.81,27.72,8.26
531.500,0.87,0.86,0.19,0.04,21.81,27.72,8.26
531.750,0.87,0.86,0.19,0.04,21.81,27.72,8.26
532.000,0.87,0.86,0.19,0.04,21.26,26.81,8.03
532.250,0.87,0.86,0.19,0.04,21.26,26.81,8.03
532.500,0.87,0.86,0.19,0.04,21.26,26.81,8.03
532.750,0.87,0.86,0.19,0.04,21.26,26.81,8.03
533.000,0.87,0.86,0.19,0.04,21.26,26.81,8.03
533.250,0.87,0.86,0.19,0.04,21.26,26.81,8.03
533.500,0.87,0.86,0.19,0.04,21.81,27.72,8.26
533.750,0.87,0.86,0.19,0.04,21.26,26.81,8.03
534.000,0.87,0.86,0.19,0.04,31.61,45.04,12.58
534.250,0.87,0.86,0.19,0.04,21.26,26.81,8.03
534.500,0.87,0.86,0.19,0.04,21.26,26.81,8.03
534.750,0.87,0.86,0.19,0.04,21.26,26.81,8.03
535.000,0.87,0.86,0.19,0.04,21.26,26.81,8.03
535.250,0.87,0.86,0.19,0.04,21.26,26.81,8.03
535.500,0.87,0.86,0.19,0.04,21.26,26.81,8.03
535.750,0.87,0.86,0.19,0.04,21.26,26.81,8.03
536.000,0.87,0.86,0.19,0.04,21.26,26.81,8.03
536.250,0.87,0.86,0.19,0.04,21.81,27.72,8.26
536.500,0.87,0.86,0.19,0.04,21.81,27.72,8.26
536.750,0.87,0.86,0.19,0.04,21.26,26.81,8.03
537.000,0.87,0.86,0.19,0.04,21.26,26.81,8.03
537.250,0.87,0.86,0.19,0.04,21.26,26.81,8.03
537.500,0.87,0.86,0.19,0.04,21.81,27.72,8.26
537.750,0.87,0.86,0.19,0.04,21.26,26.81,8.03
538.000,0.87,0.86,0.19,0.04,21.26,26.81,8.03
538.250,0.87,0.86,0.19,0.04,21.26,26.81,8.03
538.500,0.87,0.86,0.19,0.04,21.26,26.81,8.03
538.750,0.87,0.86,0.19,0.04,21.26,26.81,8.03
539.000,0.87,0.86,0.19,0.04,21.26,26.81,8.03
539.250,0.87,0.86,0.19,0.04,21.26,26.81,8.03
539.500,0.87,0.86,0.19,0.04,21.26,26.81,8.03
539.750,0.87,0.86,0.19,0.04,21.26,26.81,8.03
540.000,0.87,0.86,0.19,0.04,21.26,26.81,8.03
540.250,0.87,0.86,0.19,0.04,21.26,26.81,8.03
540.500,0.87,0.86,0.19,0.04,21.81,27.72,8.26
540.750,0.87,0.86,0.19,0.04,19.63,24.16,7.33
541.000,0.87,0.86,0.19,0.04,21.26,26.81,8.03
541.250,0.87,0.86,0.19,0.04,21.26,26.81,8.03
541.500,0.87,0.86,0.19,0.04,21.26,26.81,8.03
541.750,0.87,0.86,0.19,0.04,21.26,26.81,8.03
542.000,0.87,0.86,0.19,0.04,21.81,27.72,8.26
542.250,0.87,0.86,0.19,0.04,21.26,26.81,8.03
542.500,0.87,0.86,0.19,0.04,21.26,26.81,8.03
542.750,0.87,0.86,0.19,0.04,21.26,26.81,8.03
543.000,0.87,0.86,0.19,0.04,21.26,26.81,8.03
543.250,0.87,0.86,0.19,0.04,21.26,26.81,8.03
543.500,0.87,0.86,0.19,0.04,21.26,26.81,8.03
543.750,0.87,0.86,0.19,0.04,21.26,26.81,8.03
544.000,0.87,0.86,0.19,0.04,20.71,25.92,7.79
544.250,0.87,0.86,0.19,0.04,21.26,26.81,8.03
544.500,0.87,0.86,0.19,0.04,21.26,26.81,8.03
544.750,0.87,0.86,0.18,0.04,21.26,26.81,8.03
545.000,0.87,0.86,0.19,0.04,20.71,25.92,7.79
545.250,0.87,0.86,0.18,0.04,21.26,26.81,8.03
545.500,0.87,0.86,0.18,0.04,20.71,25.92,7.79
545.750,0.87,0.86,0.18,0.04,21.26,26.81,8.03
546.000,0.87,0.86,0.18,0.04,21.26,26.81,8.03
546.250,0.87,0.86,0.18,0.04,20.71,25.92,7.79
546.500,0.87,0.86,0.18,0.04,20.71,25.92,7.79
546.750,0.87,0.86,0.18,0.04,20.71,25.92,7.79
547.000,0.87,0.86,0.18,0.04,21.26,26.81,8.03
547.250,0.87,0.86,0.18,0.04,21.26,26.81,8.03
547.500,0.86,0.86,0.18,0.04,21.26,26.81,8.03
547.750,0.86,0.86,0.18,0.04,20.71,25.92,7.79
548.000,0.86,0.86,0.18,0.04,21.26,26.81,8.03
548.250,0.86,0.86,0.18,0.04,21.26,26.81,8.03
548.500,0.86,0.86,0.18,0.04,21.26,26.81,8.03
548.750,0.86,0.86,0.18,0.04,21.26,26.81,8.03
549.000,0.86,0.86,0.18,0.04,20.17,25.03,7.56
549.250,0.87,0.86,0.18,0.04,21.26,26.81,8.03
549.500,0.86,0.86,0.18,0.04,21.26,26.81,8.03
549.750,0.86,0.86,0.18,0.04,21.26,26.81,8.03
550.000,0.86,0.86,0.18,0.04,20.71,25.92,7.79
550.250,0.86,0.86,0.18,0.04,21.26,26.81,8.03
550.500,0.86,0.86,0.18,0.04,20.71,25.92,7.79
550.750,0.86,0.86,0.18,0.04,20.71,25.92,7.79
